id lens
52 2001;3538;3538;3538;3538;3488;3040;3538;4036;3986;4100;4100;3474;3488;4036;3040;3538;3057;4036;7522;4100;2926;3538;3538;4036;4036;4100;3424;3538;3538;3986;3538;3538;4100;3538;3986;2690;3538;10958;4100;3474;4036;4100;3538;4036;3538;3986;3040;3538;2886;3538;3538;3538;2542;3538;3986;4036;4100;3040;3488;2788;3057;3538;8518;3057;3538;33816;4036;4100;3488;2559;3538;11456;3538;3538;3538;4100;3538;4036;4036;4100;4100;3538
52 2001;3538;4036;3538;3538;3488;3040;3538;2542;3538;3986;4036;4100;3538;3986;4036;4036;3538;3538;8020;3986;3538;3538;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;4036;3538;3184;3057;26396;3488;4036;3538;4036;3488;3538;3538;3538;3538;3538;3538;3488;3538;3538;4036;3488;3040;3057;3538;4036;3538;3538;3538;3538;3538;3488;4036;4100;3538;4100;3538;4036;3538;3488;4036;3538;4100;2976;4100;3424;3538;3538;4036;3986;3538;4036;4036;3538;3986;4036;2881
52 2009;3057;3538;4100;4100;3538;3538;2542;3488;3538;4036;4100;3424;4036;4100;6462;3040;3538;3538;3538;3488;3538;9016;2542;4100;4100;3538;3538;3488;3538;4036;3538;4036;3488;3538;2542;3538;3538;3488;4036;4076;3538;4100;3488;3538;4100;3538;4036;2990;2512;3057;3538;3538;4036;3488;3538;4100;2976;3488;3538;3538;3538;3538;4036;3538;3040;3538;3538;3488;3538;3538;3538;3488;3538;3057;3538;3538;3538;3488;3538;3538;4036;3488;3538;4036;3538;2542;3488;3538
52 2019;3057;4100;17866;4100;2990;3538;4036;3040;3538;3538;3538;4100;3057;3538;8518;3488;3538;3538;3538;3538;4036;3488;4036;3538;2542;3538;4100;3538;2542;3538;3986;3538;3057;3538;8020;3488;3538;3538;3538;4100;2926;3538;3488;4100;3538;3057;2549;3538;3538;4100;2976;3488;3538;4036;4100;3488;2816;3538;3538;4036;4036;3538;3040;3538;3538;3986;3040;2542;3538;3986;3538;3040;3538;2542;3488;3538;3538;3538;3538;3538;3538;2542;3538;3488;3538;2542;3040;2542;3488;3040;3040
52 1997;3538;3040;3538;3040;3488;3538;4036;4036;4100;4100;3474;4036;4100;2542;3538;4036;3158;7522;4036;3538;3488;4036;3057;3538;5032;3538;3488;3538;3538;4036;3488;3538;3538;4036;4036;3986;3538;4036;4100;3474;3986;4100;3538;4100;4100;3538;4100;3488;4036;4036;2600;3538;7024;4100;3538;3488;4036;4036;4036;3488;3040;3057;3538;8020;3538;3538;3538;3538;3488;3538;4036;3040;3488;3538;4036;4036;4036;3488;3057;3538;8020;3488;4036;4036;4100;3488;4036;4036;3538;3986;4036;4036
52 2007;3538;3538;4036;3538;3488;4036;3538;3538;3986;4036;3538;4036;3488;3538;4036;3538;3148;3538;3538;3538;4036;3488;4036;3057;3538;8020;3488;3538;4100;4100;3424;4036;3538;4036;3986;2614;3057;14942;3538;4036;4036;3488;3040;3538;4036;3538;3986;4036;3538;3057;2512;3538;3538;4036;3538;4100;3538;4100;3972;2990;3538;3057;3538;3538;3538;3057;7522;4036;3986;3538;4036;3538;3986;4100;3538;4036;3488;3871;3057;3538;3538;4100;3488;4036;4036;3538;3986;3538;4036;4100;3424;3538;3538
52 2011;10510;4100;3488;3538;3538;4036;3488;3538;3538;4036;3488;4036;4036;3538;2690;4036;4534;3538;3986;4036;3188;3538;19424;3538;3986;4036;4100;3538;4100;3017;3057;3538;42730;4036;4100;3538;3057;3538;19424;3538;3986;3794;3057;4100;7956;10143;3538;3986;4100;3080;4036;4036;3538;3986;4036;4100;2627;3057;4036;22412;3986;4036;4100;4100;3488;4036;4100
53 1993;3538;3538;3538;3538;3538;3040;3538;3488;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;2990;3538;4036;3538;3488;4036;3538;3538;4036;3986;4100;3538;3538;7970;3287;3538;3538;3538;4036;3488;3538;4036;3538;3488;4036;4036;4036;2953;3538;3538;3538;3538;3488;3538;3538;3538;7522;3488;3538;4036;4036;3488;2634;3538;3538;3538;3538;3986;3181;3538;3538;12452;4100;3538;4036;2990;3538;3538;3538;3488;3538;3538;3538;3488;3538;8518
53 1997;3538;3538;2542;3538;3538;4036;2542;3488;3538;4036;2542;3488;3538;3057;3538;3538;3538;3986;3538;4036;4036;3488;4036;3538;4100;4100;3424;2542;3538;4036;3986;3538;3343;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3538;3986;3538;2542;3538;7522;3538;3488;4036;3538;3538;3986;3538;3538;3538;4036;3538;3538;3538;3538;4036;2542;3488;4036;3538;3538;3488;3538;4036;3538;3488;3538;3538;4036;10958;2542
53 2013;3538;3538;3538;4036;3488;4036;4036;4036;4036;3538;3538;15938;2690;3538;16436;2582;3538;4036;3538;3986;3538;4100;3538;4100;3538;4100;3538;3334;3057;18428;3538;4100;3424;3040;3538;4036;4100;3538;4036;3538;4036;3488;3538;3142;3057;3538;18428;3538;3488;3538;3057;4036;14613;3538;3538;4036;3538;3986;3538;3538;4100;3488;4036;3538;4036;4100;3538;4100;3474;3538;4100;10123
53 2009;3057;3538;23408;4100;3057;3538;3538;3538;3488;3538;3057;3538;3538;3538;3488;3538;4036;4036;4100;3538;3538;3538;3538;3538;3538;3538;4484;3870;3057;3057;7522;3538;3488;3538;3538;3538;3986;3538;3538;4036;3040;3057;3538;15938;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3057;3538;4036;3538;3488;2747;3538;3538;3538;3538;3488;3538;4100;3538;3488;4036;3538;4036;3488;4100;4036;3538;3538;3538;9232
53 1995;3171;3538;3538;3538;3488;4036;3080;3538;3538;3040;3538;3538;3538;4036;3488;3538;3538;3538;3538;3538;3488;4036;4100;3538;3986;3538;3538;4036;4100;3538;4036;4100;3488;3538;2847;3343;3538;3538;3538;3538;3488;4036;3538;4036;3488;3538;3538;2542;3538;3057;3538;3538;3538;3488;4036;3215;3538;3538;3538;3538;3986;3538;3538;4036;3986;3538;3538;4036;4100;2976;3986;2747;3057;3538;3538;3538;3986;4036;3538;3538;3488;3538;3538;4036;3538;3986;4100;3538;4036;4100;3474;3265
53 2017;3538;3538;3538;3538;3488;3538;3040;3538;3488;3538;3538;4036;3538;3538;3488;4100;3538;3538;3538;3040;3488;3538;4036;4036;4100;3538;4036;4036;3488;3538;3538;7970;3897;3289;3057;3538;32322;3538;3538;3506;3057;4036;15938;2690;3538;26934;3538;3538;3538;3538;3538;3488;2747;3057;3538;3538;3538;3986;3538;4036;4036;3488;4036;4036;3538;4100;3538;4036;4036;4100;13627
53 2019;3538;3538;3040;3538;3488;4036;4036;3538;4100;3538;3538;3538;4036;3538;3986;4036;3057;3538;10958;3538;4036;4100;3488;3538;4036;3488;4036;3538;4036;4036;3986;3538;3057;3538;3538;3538;3538;4100;3538;3538;4100;3538;4036;4036;2859;3057;3538;8020;3488;4036;3152;3057;3538;8020;3488;3040;3538;4100;3488;3538;3538;3538;3538;2542;3986;2656;2690;3538;3538;4036;3488;4036;3538;4036;3538;3986;4036;4036;3538;3986;4036;4100;3538;3488;4036;3538;2645
53 2007;3057;3538;7522;3488;3538;3538;3538;3986;3346;3538;3538;4036;4036;4100;3538;3057;4036;26346;4036;4100;3538;3986;4036;4100;4036;3488;4036;3057;3057;3538;8020;3488;3538;4036;4036;4100;3538;4036;3040;3538;3057;3538;18576;3057;3538;26844;4036;3057;3538;11456;3680;11008;3538;3986;4036;2542;3538;3538;3488;3538;4036;4036;4100;3538;4036;4036;3538;4036;5032
53 2007;3538;3538;3538;4036;3488;4036;4036;3538;3488;3538;3538;4100;3488;3538;10012;3538;3538;4100;3538;2990;4100;2976;3538;4036;3488;4100;3538;4036;3986;3538;3334;3538;3538;4036;3538;3986;4036;4036;4036;3488;4036;4100;3538;3171;3538;4100;4100;3538;3093;3538;3538;3538;3538;3986;3538;4036;4036;3488;4036;3538;4036;3538;3538;3488;3538;3057;3538;7522;3488;4036;4036;4036;3488;3538;4036;3040;3538;3488;4100;3538;3538;3488;3040;3538;3256
53 2011;3057;4036;26844;3328;3057;11506;3986;3538;3171;4036;3538;4036;3488;3538;4100;3514;4100;3538;4100;3424;4036;3538;3986;4036;3538;3538;3057;10143;3538;3986;4076;3538;3040;3538;4036;3488;3538;3538;3538;3538;3538;4036;3986;3538;2690;3538;22910;4100;2926;2558;3057;3538;12452;2684;18926;4036;3538;4100;4100;3538;3538;3538;4100;4100;4100;3538;3986;4036;3538
54 2009;3057;4036;21914;3538;3538;4036;4036;3538;4100;3922;4036;2690;3538;16436;3538;4036;3488;3164;3040;3538;3040;3538;3488;3538;3040;3538;4100;2926;4036;3538;3488;2752;3103;3057;4100;4470;3538;2990;3538;4036;4100;2926;3538;4036;4100;3972;3986;3538
54 1999;3057;3538;47710;3538;4100;3057;3538;4036;3538;3488;4036;4036;3538;3986;3829;3057;4100;22348;3488;4036;4036;4100;3986;2761;3129;3057;3538;32322;3538;3538;3986;4036;4100
54 2027;3538;2542;3538;4036;3488;4036;4036;4036;3488;3538;4036;4100;3488;4036;4100;3538;3538;3538;3538;4036;3488;4036;2542;4100;2926;2769;3538;3538;3538;3538;3488;4036;4036;4036;3488;3538;3538;4036;4036;3488;3057;3538;3538;3538;4036;2990;3538;3538;4036;3986;3538;3538;4036;4036;3488;3538
54 2011;3538;3538;3538;3538;3488;3040;3040;3538;3488;3538;3538;4036;3538;3538;3538;3538;3538;3538;3538;3538;3488;4036;3538;3538;3488;2559;3538;8020;3488;4036;4100;2976;3488;4036;3538;3538;3538;3241;3157;3538;3040;3538;3538;3488;4036;3538;3538;3488;3040;3538;3538;3538;3986;4036;3209
54 2001;4534;3040;3538;3538;3538;3538;2542;4100;2926;3538;4100;3488;4100;7228;3538;2542;4100;3488;4100;4100;4100;2769;3171;3538;4036;3538;3488;3538;3538;4036;3538;3538;3488;4036;3538;3057;3057;4036;2542;4100;2990;3538;3538;4036;3488;4100;3538;4100;3488;3538;3538
54 2027;3538;3538;3538;3538;3488;4036;3538;4100;3488;4036;4100;3538;2990;3538;3538;4534;3538;3538;3538;3538;3986;4036;4100;3538;3057;3538;7522;3986;3538;4036;3538;3986;3040;3538;4036;3538;3986;3130;3538;3538;4036;2542;3488;3538;4036;4036;4100;4036;3538;3538;3986;4036;3538
54 2019;2690;4036;42820;3538;3538;2690;3538;26436;3538;3057;35310;3538;4036;3986;3157;3538;3538;4036;3538;3488;3538;3538;4100;2990;3538;4036;4100;3488;3538;3538
54 2017;2690;3538;3538;3538;3986;3538;4036;3538;3986;3538;4036;4036;4100;3488;4036;3538;2690;3538;16436;3538;4036;2990;2720;3057;3538;11456;3538;4036;4036;3488;4036;4036;3040;3488;3232;3075;3057;3538;3538;3538;3986;4036;3538;4036;4100;3538;4036;4036;3488;4036;3538
54 2003;3538;3538;3538;4036;3986;4036;3538;4100;3488;4100;3538;4100;2976;3488;4036;4036;3538;3538;4036;3538;3488;4036;4036;4036;3488;3358;3538;4036;4036;3538;3986;4036;4100;2542;3488;3538;4036;4100;4100;2926;3036;8020;4100;4100;3538;4036;2542;4100;3488;4036;4036;4100;3488;4036
54 2011;3188;3538;3538;3538;4100;2926;3538;4036;4100;4100;3538;3040;3986;3538;3538;3538;4036;3538;3538;3986;3538;4100;3972;4100;3538;4036;3040;3538;3986;4036;3040;3538;3488;3538;2542;3538;3488;3188;3538;4100;3488;3538;4036;4036;3488;3538;3040;3538;3488;3538
55 2011;3538;4036;3538;4036;3488;4036;3538;3538;3127;3057;7522;3538;3986;3538;3538;4100;3488;4036;3040;3057;3538;4534;4100;2926;3538;3538;4100;3424;3538;3538;4036;3488;4100;3538;4100;3488;3057;18428;3538;4036;3986;3538;3538;4100;2976;3986;3538;2542;3040;4100;3538;2542;2908;7024;4036;3538;3092;3538;3538;4036;3538;3986;3538;3538;3538;3221;3188;3538;8020;3488
55 1993;3538;3538;3538;4036;3986;3538;4100;3538;2701;3057;4036;8518;3488;2817;3057;3538;18926;7522;4036;3538;3488;4036;3538;4100;3922;4036;4100;3538;3986;3040;4100;3040;3506;3057;3538;5530;4100;2926;3538;4036;4036;4100;3538;3538;3538;3488;3538;3538;4100;3488;3538;3538;7522;3538;2955;3057;3538;11008;4100;3424;4036;4100;3538;3747;3057;3538;15047
55 1999;3538;3538;3538;3538;3488;3538;3040;3538;3145;3538;3538;3538;3538;3488;3538;3538;3538;3538;3488;4036;3538;3538;3538;3538;4036;3488;3538;3538;3538;3488;3538;3040;3488;3538;3538;3538;4534;3057;3538;5032;3538;3488;4036;3538;4100;3538;3538;4036;4036;3986;3538;4036;3538;3488;4036;6367;7522;3538;3057;3083;3057;3538;9016;2990;3538;4036;3538;4100;3057;4100;14380
55 2035;3538;3538;4036;4036;3488;3538;4036;4100;3171;3538;3538;3538;3488;2731;3057;4036;19424;3057;3538;23408;3488;3538;4036;4100;3488;4036;4036;4100;3488;3057;3538;3538;3538;4100;3424;4100;3474;3488;3538;3538;3986;3538;4036;2542;3538;3488;4100;3972;10510;3170;3505;2690;3538;11456;3538;3578;3538;4100;3057;3538;15029
55 2019;3057;3538;3538;3538;3986;3538;4036;3538;3163;7024;3538;3538;3986;3315;3057;3538;7522;4100;3538;4036;3538;3538;3538;3538;2990;4100;3474;4100;4100;3538;3538;4036;3986;3538;3538;4036;4530;3538;3538;3538;4100;2926;3538;4100;4100;2542;3538;4036;3488;3538;4100;19681;3538;4036;3538;2964;3538;3055;3057;3538;3538;3538;3986;3538;4036;3538;3986;3057;3538;4036;4100;2926;3073
55 1997;3040;3538;3538;4036;3488;3538;4036;3538;3538;3538;3538;3538;2990;2826;3538;3538;3488;3538;2542;3538;3538;3538;3986;3040;3538;3538;3488;3538;4036;3538;3538;4036;3466;3057;3538;3040;3538;3488;3538;3538;3488;3538;4036;3538;3538;3538;3040;3538;4036;3488;3538;3538;3538;3538;3538;3277;3538;3092;3538;3538;3538;3538;3488;4036;3538;4036;3284;3538;3538;3538;3040;3488
55 2013;21547;3538;3040;3023;7522;4036;3538;3488;10641;4100;3424;3538;4036;3171;3538;3538;3538;3986;3538;4036;4036;3488;3040;3538;4036;3986;4100;3538;3538;2990;3538;3538;3538;2542;3488;3538;3538;3538;3488;3538;2542;4100;3538;4100;14330;4036;3040;3538;2690;3538;7831;3057;2576;11506;4036;3986;3040;3538;4100;3424;11506;2542;3488;4078
55 2009;3538;3538;4036;4036;3488;4100;3538;3040;3488;3538;3538;4036;4036;3986;2740;3057;3040;3538;3538;3488;3538;3538;3057;3538;24902;3488;3538;4036;3538;3040;3488;3538;3538;3538;2565;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;20420;3396;2690;3538;7522;3057;3074;3538;3538;4036;3538;3986;3538;4036;3538;3801;3057;3538;8518;3488;3063
55 2011;3538;3538;3538;4036;4100;3538;4036;4036;3057;3538;4534;3538;4100;3057;3538;4036;3538;3488;4036;3538;3538;4036;4036;3538;3986;4036;2542;3538;4100;4100;3538;3040;3488;4036;4036;4100;3470;7024;3538;4100;3488;4036;4036;4036;3488;4036;4036;4100;3488;4036;4036;4100;3488;4036;4036;3397;3057;7522;2964;4100;3057;3538;3538;3538;3986;4036;4036;3538;3488;3538;3538;4100;2976;3488;4087
55 2027;3057;3538;4036;3538;3538;3538;4036;3163;3057;3538;4534;3538;3986;3057;3538;11954;3538;3538;3538;3538;2542;3538;3986;4036;4100;4036;3488;3538;4036;4036;3538;3986;4036;4100;3538;3057;3538;16934;3538;3040;3488;3538;4036;3538;3986;4036;4100;3040;4036;3488;4036;3538;3538;3538;3538;3538;3040;2542;3538;3538;4036;4100;3424;3538;4036;3488;2690;3538;10958;2932
56 1997;18926;3538;4036;4036;4100;3424;4036;4100;3488;4036;4036;4036;3986;3538;2559;3538;3040;3538;4100;4100;4100;4100;4100;4100;4100;17816;7947;3508;3538;3538;3538;3538;4100;3424;3040;3538;3986;4100;2542;3538;4100;3424;3538;3538;3538;4036;4100;3474;3488;4036;7024;3538;4036;3538;3443;3057;3538;23408;3488;3040;3075;3538;3538;3040;3538;3488;3538;3040;3538;3488;4036;4036;3538;3488;4100;2976;3538;3538;3488;4036;3538;3538;3538;4036;2542;3488;4036;3538;3538;3488;3538;3538;3538;3538
56 2003;3171;3538;3538;3538;3488;4036;3538;3538;3538;3488;4100;3538;4036;3488;4100;3538;3538;4100;4083;3171;3538;3538;3538;3986;4036;4036;4036;3488;2542;4100;3474;4036;3488;4036;4100;3986;4036;3334;3057;3057;3538;18926;4036;3488;4036;3538;4036;3538;3538;4100;3471;3057;3538;3538;3538;3986;3538;3538;3538;3538;4036;3538;3538;3057;3538;11456;3538;4036;4036;3488;2542;3030;3538;3040;3538;4036;3986;4036;3538;4036;3538;3538;4036;3538;3986;4036;4100;4100;10894;3057;3538;4036;3538;3488;3538;4036;4036;3488;4036;4036;3538;3538
56 2013;3171;3538;3538;3538;3488;4036;4036;4100;3488;4036;4100;3972;3488;4036;4036;4100;2542;3488;3538;3057;3538;50200;4100;3538;3986;4100;3436;3057;3538;8020;3488;4036;4036;4100;3488;3538;4036;4036;4100;3538;3538;4036;3538;3538;4100;3972;4100;3390;3538;3057;3538;5032;3434;3057;3538;8020;3488;3538;4036;4036;2990;3538;3093;11008;4036;3488;4100;3972;3040;3488;4036;4100;3538;3986;4036;3538;3538;3986;4036;3538;11008;3538;3488;3538;3538;4036;3986;4100;4100;3057;3538
56 2007;3057;3538;4534;3040;3488;3538;3040;3538;3488;3538;4036;3538;4100;3424;3538;3538;8966;3305;3057;3538;11456;3538;4036;4100;3488;4036;3538;3040;3538;3538;4036;3538;3488;2921;3436;3538;3538;3538;4036;4100;2926;3538;4100;4100;3424;4036;3538;3488;4036;4036;4100;3538;4036;3538;4036;3488;3538;3538;3538;7024;3538;3538;3057;3538;8020;3488;4036;3538;4036;3488;3538;3538;4036;3538;3538;3986;4036;4036;4100;3424;3538;4100;3972;3488;4036;3538;3538;4100;3538;3538;3057;4100;3538;3986;3538;4036;4036;4100;2542;4100;3057;3538
56 2013;3057;27392;3488;4036;4036;3538;2990;3538;3538;3538;4036;3986;3538;3057;3538;15440;4036;3538;3986;4100;3538;4036;3986;4100;4100;3474;3986;3040;4100;3463;3057;30330;4036;3538;4036;3986;4100;4100;3471;3057;3538;12950;3354;7522;3057;4036;7916;10510;4036;3986;3538;4100;3972;4100;3538;11008;3538;3488;4100;3538;4036;3986;4100;3538;4036;3986;4100;4036;3538;3986;4036;4100;3057;3538;34812;8492
56 2001;3057;3538;5032;3538;3488;4100;3538;3538;3986;4036;3538;2542;3538;3986;3538;4036;4100;9185;3057;3538;3538;3538;3488;3538;3538;3538;3488;2542;3538;2542;3538;3986;4100;3474;3538;3538;7970;3454;3057;3538;2542;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3498;2690;3538;3538;3538;3986;3538;3538;3538;3188;8020;3312;3188;3538;3538;3538;3488;3538;4036;3538;3488;4036;3387;3538;3538;2542;3538;3488;3538;3538;4100;3538;3488;4036;3538;3538;4100;3538;3538;4036;15249;3538;3538;10958;3538;4100;3040;3488;3538;3538;3538;3538
56 2005;3538;3538;3538;3488;3538;3538;3040;3488;3538;3538;3538;3538;3488;4036;5032;3538;3488;3538;3538;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;3538;3986;8020;4036;3488;3538;3538;3057;3538;3538;3538;3538;3488;3538;3538;4036;3488;3538;3538;3538;3488;4036;4534;3488;3057;3538;4036;3538;4100;3538;3538;3538;3538;3538;3538;3538;3538;19424;3538;3488;3538;3538;3538;22910;3488;2542;4036;3538;3538;3488;3538;3538;3538;3986;3538;3538;3057;3538;7522;3488;3538;3538;3538;3488;3538;3538;2689;3538
56 2023;3538;3538;4036;3538;3488;4036;4036;4100;3424;3040;3538;3538;4100;3922;2542;3538;3538;3488;4036;3057;3538;14942;4100;4036;3488;4036;2542;3538;4036;3986;4100;4036;3538;4100;2542;3510;3057;3538;4036;3538;3538;3488;4100;3538;4036;3488;4036;4036;3538;4100;4036;3538;2982;3057;3538;11954;4036;3538;4036;3538;3538;3538;4036;2690;3538;15440;3080;3538;2542;3538;4036;3057;4036;4100;2976;3488;4036;3538;4036;4100;3538;4036;3538;4036;4036;3538;4036;3488;4036;4100;3057;3538;13946;3538;4036;3986;3538;4036;3538;3538
56 2019;3171;2542;3538;3488;3040;3080;2542;3538;4036;3986;3538;3538;4036;15938;3488;3538;3040;3538;3538;3488;3538;4036;3538;3986;3040;4100;2976;4100;3424;4100;3538;3488;3538;3538;3538;3538;3538;3488;3040;3538;2542;3488;3538;3538;2542;3488;3040;4036;4036;3188;3538;3538;3538;3488;3538;3057;3538;2518;3538;2542;3538;3366;3538;3538;3040;3538;3986;3040;3538;3538;2542;3488;2542;3171;4036;3040;3538;3986;3538;3080;3538;3538;3538;3538;3538;3538;5978;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;4036;3057;2542
56 2005;3538;3538;3538;3538;3986;3538;3040;3538;3488;3538;3538;3538;3488;3538;4534;3040;3538;3488;3305;3538;3538;4036;3538;3488;3538;4036;3538;3538;4100;4100;3488;4100;3538;2542;3538;3488;3447;3057;3538;3538;4100;2976;3488;4036;3538;3538;3986;3538;4100;3538;3488;3538;3538;3538;3538;3538;3538;3488;3299;3538;3538;7024;3538;2542;3538;3538;3538;4036;3488;3538;3538;3538;3488;3538;3057;3538;4036;3538;3488;2542;3538;4036;3488;3538;3538;4036;3488;4036;3538;4036;4100;12099;3538;3538;3040;3538;3488;4036;4036;4100;3488;3538;3057;3538
57 2017;3057;4100;30266;4036;3538;4100;3922;4100;3538;2655;3057;15440;3187;3057;4100;22846;3057;4100;8292;3538;3538;3538;4036;3488;4036;3538;4036;2990;3069;3057;3538;11954;3538;4036;4036;4100;3538;21940;34314;4036;3538;3538;4036;4036;4100;3424;4036;4036;3488;4036;4036;4100;2542;3488;3538;3538;4036;4036;3488;4036;3538;4036;3986;4036;3538;4036;3986;4100;3538;2593;3538;3538;3538;3538;3488;3538;4036;3538;3488;3538;4036;4036;3488;3538;4036;3538;3500;3538;3538;3538;3538;4100;3538;4100;3538;3986;4036;3538;3538;3538;3986;4036;4100;3538;3488;4100;3972;3057;8020;4036;3488;3538;3538;4036;3488;3538;4036;4036;4100;3538;3538;4036;4036;4100;8829
57 2011;3057;4100;3474;3986;4100;3538;4100;3488;2542;3538;4036;4036;4100;3538;4036;4036;3538;4036;3538;4036;3488;3538;3057;22412;2542;3678;3057;7522;3057;4036;7522;3488;3538;4036;4100;3488;3057;3538;4534;3538;3986;4036;4100;3538;3488;4036;3538;2542;3538;4036;3986;4100;3474;3538;3488;4100;3972;4036;3488;4036;3538;4100;3057;4036;4534;3538;3986;3538;3538;4100;3488;3040;3538;4036;4100;3057;3538;22412;3488;3040;3538;4100;3986;3538;2542;3040;3057;4036;3040;3538;3488;4036;4036;4036;3488;4100;2976;3538;3538;4100;3538;4036;4007;3057;4036;14942;4100;3474;3986;4100;3538;4100;4100;2926;3538;4100;3538;3488;4036;4100;2681;3057;3538;8518;3488;4036;4100;2976;3488;3538;3538;3538;3488;4036;4036;4036;3538;3986;3538;2542
57 2003;3040;3538;5032;3538;3488;3538;4036;3538;3488;4036;4100;4036;4100;4036;3040;2672;3538;3538;4534;3538;3104;3538;3538;3538;4036;3538;3488;4036;3040;3538;3538;4036;4036;3538;3538;3538;3538;3538;3986;4036;4100;3538;3488;3538;3538;3538;3538;3488;3538;3538;3040;3488;3538;3538;4100;2976;4036;3986;3538;3040;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;4100;2926;3538;3057;3538;3538;3538;3488;3538;3538;3538;3986;4036;3538;3538;3538;3538;3538;3538;4036;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;4982;3538;3538;3536;3538;4036;4036;3538;3488;3538;3538;3538;3488;4036;4036;3538;3538;3986;4036;3538;3986;3538;3538;3538;3538;3538;3538;4100;3488;4036;3538;4036;3986;4036;3538;4036;3986;3538;4036;3538;3986;3538;4100;4352
57 1999;3538;3538;3538;3538;3488;3538;4036;3538;3986;3538;2542;3538;4100;3424;3538;3538;3538;3538;4036;4036;3538;3488;3538;3538;3538;4036;4100;2926;3538;4100;3538;3538;3538;4036;3538;3538;3538;3538;2542;4100;3538;2542;4100;3986;2956;3538;4036;4036;3538;3986;4036;3538;3538;3488;4036;3538;3538;18926;3538;3986;4036;3538;4036;3488;4100;3474;4036;3538;3538;4036;4036;3986;3538;4036;3538;3488;3538;4036;3538;3538;3986;3538;3538;11456;4100;3538;4036;3488;3538;3538;3538;3488;3040;3538;2542;3538;3538;3538;3538;3986;3538;4100;3538;3986;3538;3538;4036;3488;4036;4036;4036;2503;3538;3538;22412;3488;4036;4100;3474;2990;4036;3538;2542;3040;3488;4036;3538;3538;3538;3538;10958;3538;3538;3538;3986;4036;3538;2542;3488;4100;4100;4100;6910;4397
57 2003;6028;3538;3488;4036;3538;2542;3538;3538;4036;3538;3538;3986;2542;3538;3538;3538;4100;2990;3040;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;2990;3538;3538;3538;3538;3488;3538;3538;4100;3488;4036;3538;3538;3538;3538;3488;3538;3538;3488;3538;3538;3538;3986;3538;3538;7048;3538;3538;3040;3538;3488;4036;3538;3538;3986;4036;3538;4100;2990;3538;3538;3538;3538;3488;3538;4036;3538;3488;3538;4036;4036;3538;3538;4036;3009;3538;3538;3538;3538;3488;4036;3538;3538;3488;3538;3538;3538;4036;3538;4036;3538;2984;3538;3538;3538;4036;3488;4036;3538;3986;3538;3538;3538;4100;3538;2542;4100;3538;3488;3538;3538;3538;3538;8020;3488;3538;4036;4036;3488;3040;3538;3538;3538;3986;2542;3538;3538;2542;3488;3538;3538;2939
57 1987;3057;3538;3538;3538;3986;3538;4036;3538;3986;3538;3538;4036;2542;3488;4100;4100;3057;3538;11954;3538;3538;3538;3538;3538;3488;3538;3538;3538;3538;3538;3538;3538;3538;3538;12950;3538;3538;4036;3488;3538;3538;4036;3538;3488;3538;3538;4036;4100;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;4036;3538;3538;3488;3538;3538;3538;3538;4036;3538;3488;3538;3538;3538;4100;2542;3538;4100;3488;3040;3538;3538;8518;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;4534;3538;3538;3538;12452;3538;3538;4036;3488;3538;3538;4036;4036;3488;3538;4036;3538;3488;4100;3538;3196;3538;3538;3538;3538;3538;3538;3538;3538;3488;3538;4036;4036;3488;4036;3538;3538;3488;3538;3538;2542
57 2005;3188;3538;8518;3488;3538;2542;4100;4100;3424;3538;3538;3040;4100;3538;2542;3538;15490;2990;2559;3057;3538;23408;3057;4036;7522;14625;3986;4036;3080;4036;3538;3337;3057;3538;15938;3538;4036;3986;4036;2559;18428;4036;4100;4100;3538;4036;4036;4100;3538;4036;2542;2559;7522;4036;3488;3538;3040;4100;4100;3538;4100;3538;3488;2690;3040;7024;3488;4100;2976;4100;3538;4100;3922;3040;4100;2990;3538;4036;3057;17432;3538;4100;3488;4100;3474;4036;3040;3488;4036;4100;3464;3057;3538;12452;4036;3538;4100;3538;3538;4036;3986;4100;3538;3538;3986;4100;6574;3057;4036;22412;4100;3538;4036;4100;3922;2542;3538;4036;4036;3538;3374
